100 2
21.9535179138184	1.4128725528717
30.0447826385498	99.5534286499023
55.0253448486328	35.7925910949707
26.551155090332	    86.3561172485352
97.365608215332	    96.6645278930664
35.4944534301758	23.5744895935059
86.9324951171875	15.4848184585571
7.87565946578979	55.7808990478516
44.9354438781738	54.9120407104492
47.2849349975586	48.9054489135742
58.326114654541	    83.366455078125
89.0924835205078	11.6910982131958
64.7994613647461	57.5916900634766
88.9502639770508	93.1996612548828
4.42235279083252	40.1964111328125
52.3715744018555	64.6350173950195
9.58311462402344	58.5135955810547
90.5292587280273	72.7554626464844
55.0341720581055	4.03881025314331
55.5328369140625	47.703727722168
18.2605648040771	61.883415222168
83.0738372802734	3.88534259796143
5.41428756713867	0.577883303165436
65.8479156494141	43.5351181030273
99.2091751098633	65.7045745849609
78.1024322509766	53.358341217041
39.1440582275391	22.0000438690186
83.1025543212891	30.5603618621826
15.9649829864502	35.7130508422852
3.87520527839661	26.4721031188965
11.069354057312	    48.4470596313477
87.669059753418	    32.3043746948242
86.7075653076172	16.5829238891602
7.5413875579834	    62.6790885925293
7.38496255874634	67.9501724243164
52.0566215515137	29.0588550567627
29.5888366699219	39.5864295959473
41.8896408081055	23.0158157348633
60.8333892822266	22.4191799163818
6.97868633270264	8.69249820709229
16.845193862915	    94.2044830322266
19.2470893859863	30.0402431488037
25.0302829742432	84.8844146728516
40.0909805297852	25.646125793457
97.3086624145508	15.8008871078491
92.7397537231445	36.2484588623047
15.5328302383423	48.3396224975586
22.5178413391113	86.49853515625
29.9628524780273	11.1339855194092
53.7668113708496	86.5354385375977
85.8901138305664	43.516845703125
60.4517288208008	45.6668357849121
87.6023635864258	84.5359878540039
7.10744333267212	17.6009159088135
58.4213981628418	5.97309398651123
47.3422622680664	32.4574317932129
15.2625484466553	88.0735092163086
31.3236141204834	82.9309310913086
63.8308448791504	36.8689193725586
74.521598815918	    90.1659927368164
73.7025299072266	37.4533882141113
36.392333984375	    84.3677749633789
99.9483261108398	60.992504119873
41.7647438049316	1.37080073356628
49.9261665344238	71.1284942626953
77.4461975097656	27.4451370239258
95.6209869384766	12.2951221466064
71.3585891723633	78.8760986328125
0.22792948782444	29.4863967895508
81.8285217285156	31.3196868896484
33.869068145752	    61.6828689575195
67.5789337158203	53.4417266845703
68.0218887329102	45.5855560302734
31.3460140228271	93.1635589599609
57.1503448486328	71.470085144043
72.0328826904297	12.6049833297729
64.0813598632812	71.9198455810547
61.9726791381836	49.038990020752
47.3887786865234	90.9443054199219
19.9350204467773	71.8386917114258
85.904296875	    22.0090446472168
49.5117034912109	86.7998580932617
9.70634937286377	80.1860046386719
34.5131988525391	67.6880569458008
30.1916027069092	38.5598831176758
76.558723449707	    12.4776601791382
91.8449554443359	76.605339050293
25.1712951660156	22.3997020721436
98.1136169433594	30.2677192687988
55.9365768432617	63.8086128234863
57.0773544311523	49.2175903320312
86.5940780639648	93.6747283935547
14.251145362854	    79.0292358398438
89.8554000854492	45.161262512207
0.0492778122425079	62.2863464355469
0.241051450371742	96.0184097290039
29.6319522857666	99.0532073974609
52.0350112915039	15.1472625732422
86.2686538696289	45.9655418395996
60.3730735778809	83.0512847900391
